"Area","Year","Month","Severity","Count","AreaPopulation","LengthofMotorway","LengthRuralARoad","LengthUrbanARoad","LengthRuralBRoad","LengthUrbanBRoad","LengthRuralCorURoad","LengthUrbanCorURoad","TotalRoadLength","Longitude","Latitude","AreaSize"
"Sefton",2023,"12","3",22,282745,5.1,11.9,39.1,7.7,18.1,63.8,470.7,621,-2.99177,53.4821,202464710.973198
"Sheffield",2023,"1","3",65,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"2","3",43,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"3","3",45,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"4","3",38,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"5","3",38,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"6","3",56,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"7","3",38,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"8","3",43,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"9","3",38,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"10","3",44,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"11","3",58,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Sheffield",2023,"12","3",48,573252,6.4,27.9,63.5,10.3,51,165.9,896.3,1224.8,-1.54254,53.4036,367918910.517776
"Shropshire",2023,"1","3",22,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"2","3",13,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"3","3",18,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"4","3",18,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"5","3",21,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"6","3",24,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"7","3",17,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"8","3",23,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"9","3",18,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"10","3",24,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"11","3",18,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Shropshire",2023,"12","3",18,329260,7.7,253,20.3,331.1,17.6,2271.4,241.9,3220.2,-2.73667,52.6221,3197339956.23771
"Slough",2023,"1","3",25,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"2","3",16,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"3","3",15,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"4","3",12,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"5","3",21,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"6","3",15,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"7","3",14,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"8","3",21,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"9","3",23,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"10","3",14,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"11","3",19,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Slough",2023,"12","3",14,160713,5.8,2.7,11.4,0.5,2.9,8.2,169.7,201.1,-0.57617,51.5035,32542195.7467575
"Solihull",2023,"1","3",27,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"2","3",16,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"3","3",20,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"4","3",8,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"5","3",9,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"6","3",19,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"7","3",21,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"8","3",15,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"9","3",19,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"10","3",19,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"11","3",15,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Solihull",2023,"12","3",11,218793,12.9,25.3,9.7,25.2,21.2,133.4,316,546.1,-1.71558,52.431,178296417.063591
"Somerset",2023,"1","3",67,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"2","3",42,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"3","3",48,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"4","3",48,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"5","3",42,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"6","3",54,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"7","3",55,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"8","3",58,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"9","3",65,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"10","3",50,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"11","3",44,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"Somerset",2023,"12","3",52,581145,32.6,357,44.9,268.1,17.5,2941.1,519.1,4224.1,-3.29604,51.0718,3514689697.00627
"South Gloucestershire",2023,"1","3",18,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"2","3",26,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"3","3",21,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"4","3",18,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"5","3",17,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"6","3",34,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"7","3",22,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"8","3",25,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"9","3",28,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"10","3",24,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"11","3",26,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Gloucestershire",2023,"12","3",23,299439,46.2,44.4,29.5,55.2,16.7,376.4,401.6,975.1,-2.46926,51.5467,536728576.218243
"South Tyneside",2023,"1","3",15,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"2","3",12,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"3","3",12,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"4","3",8,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"5","3",7,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"6","3",11,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"7","3",8,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"8","3",10,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"9","3",12,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"10","3",9,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"11","3",7,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"South Tyneside",2023,"12","3",5,149270,0.1,10.4,19.8,3.5,16.8,23.7,274.7,355.8,-1.44693,54.9699,66944156.1592865
"Southampton",2023,"1","3",42,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"2","3",26,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"3","3",21,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"4","3",24,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"5","3",34,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"6","3",24,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"7","3",29,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"8","3",26,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"9","3",18,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"10","3",27,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"11","3",32,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2023,"12","3",33,256110,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southend-on-Sea",2023,"1","3",10,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"2","3",13,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"3","3",20,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"4","3",17,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"5","3",16,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"6","3",20,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"7","3",6,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"8","3",6,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"9","3",19,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"10","3",21,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"11","3",26,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2023,"12","3",17,182271,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southwark",2023,"1","3",68,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"2","3",66,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"3","3",63,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"4","3",50,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"5","3",71,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"6","3",90,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"7","3",88,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"8","3",65,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"9","3",76,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"10","3",71,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"11","3",56,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2023,"12","3",68,315519,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"St. Helens",2023,"1","3",10,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"2","3",8,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"3","3",20,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"4","3",10,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"5","3",17,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"6","3",25,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"7","3",14,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"8","3",12,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"9","3",6,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"10","3",16,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"11","3",19,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2023,"12","3",8,185982,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"Stockport",2023,"1","3",15,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"2","3",11,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"3","3",6,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"4","3",7,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"5","3",11,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"6","3",16,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"7","3",10,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"8","3",11,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"9","3",12,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"10","3",21,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"11","3",12,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2023,"12","3",11,299545,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockton-on-Tees",2023,"1","3",19,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"2","3",10,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"3","3",15,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"4","3",11,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"5","3",11,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"6","3",15,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"7","3",8,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"8","3",16,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"9","3",11,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"10","3",12,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"11","3",11,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2023,"12","3",19,202415,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stoke-on-Trent",2023,"1","3",12,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"2","3",13,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"3","3",4,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"4","3",7,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"5","3",13,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"6","3",12,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"7","3",22,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"8","3",14,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"9","3",10,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"10","3",7,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"11","3",15,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2023,"12","3",16,263157,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Sunderland",2023,"1","3",24,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"2","3",20,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"3","3",18,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"4","3",13,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"5","3",18,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"6","3",27,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"7","3",18,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"8","3",23,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"9","3",23,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"10","3",18,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"11","3",24,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2023,"12","3",26,281058,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sutton",2023,"1","3",27,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"2","3",17,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"3","3",30,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"4","3",29,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"5","3",28,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"6","3",28,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"7","3",22,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"8","3",22,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"9","3",26,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"10","3",20,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"11","3",20,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2023,"12","3",22,211123,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Swansea",2023,"1","3",12,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"2","3",7,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"3","3",10,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"4","3",10,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"5","3",20,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"6","3",9,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"7","3",11,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"8","3",8,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2023,"9","3",17,246742,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
